segment_id,dep_bin,bin_n,bin_median_min,bin_mean_min,seg_median_min,seg_mean_min,pred_smooth_min
HT_149->HT_179,480,4,1.0,1.25,2.0,1.76,1.2
HT_149->HT_179,600,4,2.0,1.75,2.0,1.76,2.0
HT_149->HT_179,720,3,2.0,1.6666666666666667,2.0,1.76,2.0
HT_149->HT_179,840,3,2.0,2.0,2.0,1.76,2.0
HT_149->HT_179,960,3,2.0,2.0,2.0,1.76,2.0
HT_149->HT_179,1080,3,2.0,2.0,2.0,1.76,2.0
HT_150->HT_034,360,8,2.0,2.0,2.0,2.0,2.0
HT_150->HT_034,480,10,2.0,2.0,2.0,2.0,2.0
HT_150->HT_034,600,10,2.0,2.0,2.0,2.0,2.0
HT_150->HT_034,720,10,2.0,2.0,2.0,2.0,2.0
HT_150->HT_034,840,10,2.0,2.0,2.0,2.0,2.0
HT_150->HT_034,960,10,2.0,2.0,2.0,2.0,2.0
HT_150->HT_034,1080,10,2.0,2.0,2.0,2.0,2.0
HT_150->HT_034,1200,5,2.0,2.0,2.0,2.0,2.0
HT_150->HT_035,360,14,2.0,2.0,2.0,2.0,2.0
HT_150->HT_035,480,14,2.0,2.0,2.0,2.0,2.0
HT_150->HT_035,600,14,2.0,2.0,2.0,2.0,2.0
HT_150->HT_035,720,14,2.0,2.0,2.0,2.0,2.0
HT_150->HT_035,840,14,2.0,2.0,2.0,2.0,2.0
HT_150->HT_035,960,14,2.0,2.0,2.0,2.0,2.0
HT_150->HT_035,1080,14,2.0,2.0,2.0,2.0,2.0
HT_150->HT_076,360,5,4.0,4.0,4.0,4.0,4.0
HT_150->HT_076,480,4,4.0,4.0,4.0,4.0,4.0
HT_150->HT_076,600,5,4.0,4.0,4.0,4.0,4.0
HT_150->HT_076,720,5,4.0,4.0,4.0,4.0,4.0
HT_150->HT_076,840,5,4.0,4.0,4.0,4.0,4.0
HT_150->HT_076,960,5,4.0,4.0,4.0,4.0,4.0
HT_150->HT_076,1080,4,4.0,4.0,4.0,4.0,4.0
HT_150->HT_076,1200,4,4.0,4.0,4.0,4.0,4.0
HT_150->HT_146,360,7,2.0,2.0,2.0,2.0,2.0
HT_150->HT_146,480,7,2.0,2.0,2.0,2.0,2.0
HT_150->HT_146,600,8,2.0,2.0,2.0,2.0,2.0
HT_150->HT_146,720,7,2.0,2.0,2.0,2.0,2.0
HT_150->HT_146,840,8,2.0,2.0,2.0,2.0,2.0
HT_150->HT_146,960,7,2.0,2.0,2.0,2.0,2.0
HT_150->HT_146,1080,8,2.0,2.0,2.0,2.0,2.0
HT_150->HT_146,1200,7,2.0,2.0,2.0,2.0,2.0
HT_150->HT_264,480,3,2.0,2.0,2.0,2.0,2.0
HT_150->HT_264,600,3,2.0,2.0,2.0,2.0,2.0
HT_150->HT_264,720,3,2.0,2.0,2.0,2.0,2.0
HT_150->HT_264,840,3,2.0,2.0,2.0,2.0,2.0
HT_150->HT_264,960,3,2.0,2.0,2.0,2.0,2.0
HT_150->HT_264,1080,3,2.0,2.0,2.0,2.0,2.0
HT_150->HT_264,1200,3,2.0,2.0,2.0,2.0,2.0
HT_151->HT_097,480,5,2.0,2.0,2.0,2.0,2.0
HT_151->HT_097,600,5,2.0,2.0,2.0,2.0,2.0
HT_151->HT_097,720,5,2.0,2.0,2.0,2.0,2.0
HT_151->HT_097,840,5,2.0,2.0,2.0,2.0,2.0
HT_151->HT_097,960,4,2.0,2.0,2.0,2.0,2.0
HT_151->HT_097,1080,5,2.0,2.0,2.0,2.0,2.0
HT_151->HT_097,1200,4,2.0,2.0,2.0,2.0,2.0
HT_153->HT_013,360,14,2.0,2.0,2.0,2.0,2.0
HT_153->HT_013,480,18,2.0,2.0,2.0,2.0,2.0
HT_153->HT_013,600,18,2.0,2.0,2.0,2.0,2.0
HT_153->HT_013,720,18,2.0,2.0,2.0,2.0,2.0
HT_153->HT_013,840,18,2.0,2.0,2.0,2.0,2.0
HT_153->HT_013,960,18,2.0,2.0,2.0,2.0,2.0
HT_153->HT_013,1080,16,2.0,2.0,2.0,2.0,2.0
HT_153->HT_013,1200,5,2.0,2.0,2.0,2.0,2.0
HT_154->HT_019,360,4,2.0,2.0,2.0,2.0,2.0
HT_154->HT_019,480,8,2.0,2.0,2.0,2.0,2.0
HT_154->HT_019,600,8,2.0,2.0,2.0,2.0,2.0
HT_154->HT_019,720,8,2.0,2.0,2.0,2.0,2.0
HT_154->HT_019,840,8,2.0,2.0,2.0,2.0,2.0
HT_154->HT_019,960,8,2.0,2.0,2.0,2.0,2.0
HT_154->HT_019,1080,8,2.0,2.0,2.0,2.0,2.0
HT_154->HT_019,1200,5,2.0,2.0,2.0,2.0,2.0
HT_154->HT_072,360,3,5.0,5.0,5.0,5.0,5.0
HT_154->HT_072,480,4,5.0,5.0,5.0,5.0,5.0
HT_154->HT_072,600,4,5.0,5.0,5.0,5.0,5.0
HT_154->HT_072,720,4,5.0,5.0,5.0,5.0,5.0
HT_154->HT_072,840,4,5.0,5.0,5.0,5.0,5.0
HT_154->HT_072,960,4,5.0,5.0,5.0,5.0,5.0
HT_154->HT_072,1080,4,5.0,5.0,5.0,5.0,5.0
HT_154->HT_153,360,14,1.0,1.2857142857142858,1.0,1.4523809523809523,1.0
HT_154->HT_153,480,18,1.0,1.4444444444444444,1.0,1.4523809523809523,1.0
HT_154->HT_153,600,18,1.0,1.4444444444444444,1.0,1.4523809523809523,1.0
HT_154->HT_153,720,18,1.0,1.4444444444444444,1.0,1.4523809523809523,1.0
HT_154->HT_153,840,18,1.0,1.4444444444444444,1.0,1.4523809523809523,1.0
HT_154->HT_153,960,18,1.0,1.4444444444444444,1.0,1.4523809523809523,1.0
HT_154->HT_153,1080,16,1.5,1.5,1.0,1.4523809523809523,1.4705882352941178
HT_154->HT_153,1200,5,2.0,2.0,1.0,1.4523809523809523,1.8333333333333333
HT_154->HT_162,360,6,2.0,2.0,2.0,2.0,2.0
HT_154->HT_162,480,8,2.0,2.0,2.0,2.0,2.0
HT_154->HT_162,600,8,2.0,2.0,2.0,2.0,2.0
HT_154->HT_162,720,8,2.0,2.0,2.0,2.0,2.0
HT_154->HT_162,840,8,2.0,2.0,2.0,2.0,2.0
HT_154->HT_162,960,8,2.0,2.0,2.0,2.0,2.0
HT_154->HT_162,1080,8,2.0,2.0,2.0,2.0,2.0
HT_154->HT_162,1200,3,2.0,2.0,2.0,2.0,2.0
HT_155->HT_098,360,5,2.0,2.0,2.0,2.0,2.0
HT_155->HT_098,480,6,2.0,2.0,2.0,2.0,2.0
HT_155->HT_098,600,6,2.0,2.0,2.0,2.0,2.0
HT_155->HT_098,720,6,2.0,2.0,2.0,2.0,2.0
HT_155->HT_098,840,6,2.0,2.0,2.0,2.0,2.0
HT_155->HT_098,960,6,2.0,2.0,2.0,2.0,2.0
HT_155->HT_098,1080,6,2.0,2.0,2.0,2.0,2.0
HT_155->HT_098,1200,5,2.0,2.0,2.0,2.0,2.0
HT_156->HT_018,360,3,4.0,4.0,4.0,4.0,4.0
HT_156->HT_018,480,3,4.0,4.0,4.0,4.0,4.0
HT_156->HT_018,600,3,4.0,4.0,4.0,4.0,4.0
HT_156->HT_018,720,3,4.0,4.0,4.0,4.0,4.0
HT_156->HT_018,840,3,4.0,4.0,4.0,4.0,4.0
HT_156->HT_018,960,3,4.0,4.0,4.0,4.0,4.0
HT_156->HT_018,1080,3,4.0,4.0,4.0,4.0,4.0
HT_156->HT_046,360,8,2.0,2.0,2.0,2.0,2.0
HT_156->HT_046,480,8,2.0,2.0,2.0,2.0,2.0
HT_156->HT_046,600,8,2.0,2.0,2.0,2.0,2.0
HT_156->HT_046,720,8,2.0,2.0,2.0,2.0,2.0
HT_156->HT_046,840,8,2.0,2.0,2.0,2.0,2.0
HT_156->HT_046,960,8,2.0,2.0,2.0,2.0,2.0
HT_156->HT_046,1080,7,2.0,2.0,2.0,2.0,2.0
HT_156->HT_183,360,3,2.0,2.0,2.0,2.0,2.0
HT_156->HT_183,480,3,2.0,2.0,2.0,2.0,2.0
HT_156->HT_183,600,3,2.0,2.0,2.0,2.0,2.0
HT_156->HT_183,720,3,2.0,2.0,2.0,2.0,2.0
HT_156->HT_183,840,3,2.0,2.0,2.0,2.0,2.0
HT_156->HT_183,960,3,2.0,2.0,2.0,2.0,2.0
HT_156->HT_183,1080,3,2.0,2.0,2.0,2.0,2.0
HT_157->HT_092,480,3,1.0,1.0,1.0,1.0,1.0
HT_157->HT_092,840,3,1.0,1.0,1.0,1.0,1.0
HT_157->HT_092,960,3,1.0,1.0,1.0,1.0,1.0
HT_157->HT_092,1080,4,1.0,1.0,1.0,1.0,1.0
HT_157->HT_124,360,3,1.0,1.0,1.0,1.0,1.0
HT_157->HT_124,480,3,1.0,1.0,1.0,1.0,1.0
HT_157->HT_124,600,3,1.0,1.0,1.0,1.0,1.0
HT_157->HT_124,720,3,1.0,1.0,1.0,1.0,1.0
HT_157->HT_124,840,4,1.0,1.0,1.0,1.0,1.0
HT_157->HT_124,960,3,1.0,1.0,1.0,1.0,1.0
HT_157->HT_124,1080,3,1.0,1.0,1.0,1.0,1.0
HT_158->HT_258,360,6,2.0,2.0,2.0,2.0,2.0
HT_158->HT_258,480,6,2.0,2.0,2.0,2.0,2.0
HT_158->HT_258,600,6,2.0,2.0,2.0,2.0,2.0
HT_158->HT_258,720,6,2.0,2.0,2.0,2.0,2.0
HT_158->HT_258,840,6,2.0,2.0,2.0,2.0,2.0
HT_158->HT_258,960,6,2.0,2.0,2.0,2.0,2.0
HT_158->HT_258,1080,6,2.0,2.0,2.0,2.0,2.0
HT_159->HT_050,360,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_050,480,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_050,600,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_050,720,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_050,840,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_050,960,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_050,1080,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_050,1200,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_131,360,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_131,480,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_131,600,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_131,720,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_131,840,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_131,960,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_131,1080,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_146,360,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_146,480,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_146,600,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_146,720,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_146,840,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_146,960,3,2.0,2.0,2.0,2.0,2.0
HT_159->HT_146,1080,3,2.0,2.0,2.0,2.0,2.0
HT_160->HT_236,360,10,1.0,1.3,1.0,1.375,1.0
HT_160->HT_236,480,9,1.0,1.3333333333333333,1.0,1.375,1.0
HT_160->HT_236,600,8,1.0,1.375,1.0,1.375,1.0
HT_160->HT_236,720,8,1.0,1.375,1.0,1.375,1.0
HT_160->HT_236,840,8,1.0,1.375,1.0,1.375,1.0
HT_160->HT_236,960,8,1.0,1.375,1.0,1.375,1.0
HT_160->HT_236,1080,9,1.0,1.3333333333333333,1.0,1.375,1.0
HT_160->HT_236,1200,4,2.0,1.75,1.0,1.375,1.8
HT_161->HT_066,360,6,2.0,2.0,2.0,2.0,2.0
HT_161->HT_066,480,6,2.0,2.0,2.0,2.0,2.0
HT_161->HT_066,600,6,2.0,2.0,2.0,2.0,2.0
HT_161->HT_066,720,6,2.0,2.0,2.0,2.0,2.0
HT_161->HT_066,840,6,2.0,2.0,2.0,2.0,2.0
HT_161->HT_066,960,6,2.0,2.0,2.0,2.0,2.0
HT_161->HT_066,1080,6,2.0,2.0,2.0,2.0,2.0
HT_161->HT_066,1200,4,2.0,2.0,2.0,2.0,2.0
HT_162->HT_103,360,6,3.0,3.0,3.0,3.0,3.0
HT_162->HT_103,480,8,3.0,3.0,3.0,3.0,3.0
HT_162->HT_103,600,8,3.0,3.0,3.0,3.0,3.0
HT_162->HT_103,720,8,3.0,3.0,3.0,3.0,3.0
HT_162->HT_103,840,8,3.0,3.0,3.0,3.0,3.0
HT_162->HT_103,960,8,3.0,3.0,3.0,3.0,3.0
HT_162->HT_103,1080,8,3.0,3.0,3.0,3.0,3.0
HT_162->HT_103,1200,3,3.0,3.0,3.0,3.0,3.0
HT_162->HT_205,360,10,4.0,4.0,4.0,4.0,4.0
HT_162->HT_205,480,10,4.0,4.0,4.0,4.0,4.0
HT_162->HT_205,600,10,4.0,4.0,4.0,4.0,4.0
HT_162->HT_205,720,10,4.0,4.0,4.0,4.0,4.0
HT_162->HT_205,840,10,4.0,4.0,4.0,4.0,4.0
HT_162->HT_205,960,10,4.0,4.0,4.0,4.0,4.0
HT_162->HT_205,1080,7,4.0,4.0,4.0,4.0,4.0
HT_163->HT_089,360,6,2.0,2.0,2.0,2.0,2.0
HT_163->HT_089,480,8,2.0,2.0,2.0,2.0,2.0
HT_163->HT_089,600,7,2.0,2.0,2.0,2.0,2.0
HT_163->HT_089,720,8,2.0,2.0,2.0,2.0,2.0
HT_163->HT_089,840,7,2.0,2.0,2.0,2.0,2.0
HT_163->HT_089,960,8,2.0,2.0,2.0,2.0,2.0
HT_163->HT_089,1080,7,2.0,2.0,2.0,2.0,2.0
HT_163->HT_089,1200,8,2.0,2.0,2.0,2.0,2.0
HT_164->HT_083,360,4,2.0,2.0,2.0,2.230769230769231,2.0
HT_164->HT_083,480,4,2.0,2.25,2.0,2.230769230769231,2.0
HT_164->HT_083,600,3,2.0,2.3333333333333335,2.0,2.230769230769231,2.0
HT_164->HT_083,720,4,2.0,2.25,2.0,2.230769230769231,2.0
HT_164->HT_083,840,3,2.0,2.3333333333333335,2.0,2.230769230769231,2.0
HT_164->HT_083,960,3,2.0,2.3333333333333335,2.0,2.230769230769231,2.0
HT_164->HT_083,1080,3,2.0,2.3333333333333335,2.0,2.230769230769231,2.0
HT_165->HT_198,360,6,1.0,1.1666666666666667,2.0,1.6666666666666667,1.1428571428571428
HT_165->HT_198,480,6,2.0,2.0,2.0,1.6666666666666667,2.0
HT_165->HT_198,600,6,2.0,1.6666666666666667,2.0,1.6666666666666667,2.0
HT_165->HT_198,720,5,2.0,2.0,2.0,1.6666666666666667,2.0
HT_165->HT_198,840,5,2.0,2.0,2.0,1.6666666666666667,2.0
HT_165->HT_198,960,5,2.0,2.0,2.0,1.6666666666666667,2.0
HT_165->HT_198,1080,5,1.0,1.4,2.0,1.6666666666666667,1.1666666666666667
HT_165->HT_198,1200,3,1.0,1.0,2.0,1.6666666666666667,1.25
HT_166->HT_136,360,6,1.0,1.0,1.0,1.0,1.0
HT_166->HT_136,480,8,1.0,1.0,1.0,1.0,1.0
HT_166->HT_136,600,10,1.0,1.0,1.0,1.0,1.0
HT_166->HT_136,720,6,1.0,1.0,1.0,1.0,1.0
HT_166->HT_136,840,8,1.0,1.0,1.0,1.0,1.0
HT_166->HT_136,960,8,1.0,1.0,1.0,1.0,1.0
HT_166->HT_136,1080,8,1.0,1.0,1.0,1.0,1.0
HT_166->HT_255,360,4,1.0,1.0,1.0,1.0,1.0
HT_166->HT_255,480,4,1.0,1.0,1.0,1.0,1.0
HT_166->HT_255,600,4,1.0,1.0,1.0,1.0,1.0
HT_166->HT_255,720,4,1.0,1.0,1.0,1.0,1.0
HT_166->HT_255,840,4,1.0,1.0,1.0,1.0,1.0
HT_166->HT_255,960,4,1.0,1.0,1.0,1.0,1.0
HT_166->HT_255,1080,3,1.0,1.0,1.0,1.0,1.0
HT_167->HT_211,360,14,3.0,3.0,3.0,3.0,3.0
HT_167->HT_211,480,16,3.0,3.0,3.0,3.0,3.0
HT_167->HT_211,600,16,3.0,3.0,3.0,3.0,3.0
HT_167->HT_211,720,16,3.0,3.0,3.0,3.0,3.0
HT_167->HT_211,840,16,3.0,3.0,3.0,3.0,3.0
HT_167->HT_211,960,16,3.0,3.0,3.0,3.0,3.0
HT_167->HT_211,1080,16,3.0,3.0,3.0,3.0,3.0
HT_167->HT_211,1200,6,3.0,3.0,3.0,3.0,3.0
HT_168->HT_024,360,12,1.0,1.25,1.0,1.2580645161290323,1.0
HT_168->HT_024,480,13,1.0,1.2307692307692308,1.0,1.2580645161290323,1.0
HT_168->HT_024,600,13,1.0,1.2307692307692308,1.0,1.2580645161290323,1.0
HT_168->HT_024,720,13,1.0,1.2307692307692308,1.0,1.2580645161290323,1.0
HT_168->HT_024,840,13,1.0,1.2307692307692308,1.0,1.2580645161290323,1.0
HT_168->HT_024,960,13,1.0,1.2307692307692308,1.0,1.2580645161290323,1.0
HT_168->HT_024,1080,13,1.0,1.2307692307692308,1.0,1.2580645161290323,1.0
HT_168->HT_024,1200,3,2.0,2.0,1.0,1.2580645161290323,1.75
HT_168->HT_065,360,12,3.0,3.0,3.0,3.0,3.0
HT_168->HT_065,480,12,3.0,3.0,3.0,3.0,3.0
HT_168->HT_065,600,12,3.0,3.0,3.0,3.0,3.0
HT_168->HT_065,720,12,3.0,3.0,3.0,3.0,3.0
HT_168->HT_065,840,12,3.0,3.0,3.0,3.0,3.0
HT_168->HT_065,960,12,3.0,3.0,3.0,3.0,3.0
HT_168->HT_065,1080,12,3.0,3.0,3.0,3.0,3.0
HT_168->HT_077,480,4,3.0,3.0,3.0,3.0,3.0
HT_168->HT_077,600,4,3.0,3.0,3.0,3.0,3.0
HT_168->HT_077,720,4,3.0,3.0,3.0,3.0,3.0
HT_168->HT_077,840,4,3.0,3.0,3.0,3.0,3.0
HT_168->HT_077,960,4,3.0,3.0,3.0,3.0,3.0
HT_168->HT_077,1080,4,3.0,3.0,3.0,3.0,3.0
HT_168->HT_077,1200,4,3.0,3.0,3.0,3.0,3.0
HT_169->HT_272,360,9,2.0,2.0,2.0,2.0,2.0
HT_169->HT_272,480,11,2.0,2.0,2.0,2.0,2.0
HT_169->HT_272,600,10,2.0,2.0,2.0,2.0,2.0
HT_169->HT_272,720,11,2.0,2.0,2.0,2.0,2.0
HT_169->HT_272,840,11,2.0,2.0,2.0,2.0,2.0
HT_169->HT_272,960,11,2.0,2.0,2.0,2.0,2.0
HT_169->HT_272,1080,11,2.0,2.0,2.0,2.0,2.0
HT_169->HT_272,1200,8,2.0,2.0,2.0,2.0,2.0
HT_170->HT_045,360,10,2.0,2.0,2.0,2.0,2.0
HT_170->HT_045,480,10,2.0,2.0,2.0,2.0,2.0
HT_170->HT_045,600,10,2.0,2.0,2.0,2.0,2.0
HT_170->HT_045,720,10,2.0,2.0,2.0,2.0,2.0
HT_170->HT_045,840,10,2.0,2.0,2.0,2.0,2.0
HT_170->HT_045,960,10,2.0,2.0,2.0,2.0,2.0
HT_170->HT_045,1080,7,2.0,2.0,2.0,2.0,2.0
HT_171->HT_232,360,8,2.0,2.0,2.0,2.0,2.0
HT_171->HT_232,480,9,2.0,2.0,2.0,2.0,2.0
HT_171->HT_232,600,8,2.0,2.0,2.0,2.0,2.0
HT_171->HT_232,720,9,2.0,2.0,2.0,2.0,2.0
HT_171->HT_232,840,9,2.0,2.0,2.0,2.0,2.0
HT_171->HT_232,960,9,2.0,2.0,2.0,2.0,2.0
HT_171->HT_232,1080,9,2.0,2.0,2.0,2.0,2.0
HT_171->HT_232,1200,5,2.0,2.0,2.0,2.0,2.0
HT_172->HT_223,360,3,1.0,1.0,1.0,1.2142857142857142,1.0
HT_172->HT_223,480,4,1.0,1.0,1.0,1.2142857142857142,1.0
HT_172->HT_223,600,4,1.0,1.0,1.0,1.2142857142857142,1.0
HT_172->HT_223,720,4,1.0,1.0,1.0,1.2142857142857142,1.0
HT_172->HT_223,840,4,1.5,1.5,1.0,1.2142857142857142,1.4
HT_172->HT_223,960,4,1.5,1.5,1.0,1.2142857142857142,1.4
HT_172->HT_223,1080,3,2.0,1.6666666666666667,1.0,1.2142857142857142,1.75
HT_174->HT_194,360,7,1.0,1.0,1.0,1.0,1.0
HT_174->HT_194,480,8,1.0,1.0,1.0,1.0,1.0
HT_174->HT_194,600,7,1.0,1.0,1.0,1.0,1.0
HT_174->HT_194,720,8,1.0,1.0,1.0,1.0,1.0
HT_174->HT_194,840,7,1.0,1.0,1.0,1.0,1.0
HT_174->HT_194,960,8,1.0,1.0,1.0,1.0,1.0
HT_174->HT_194,1080,7,1.0,1.0,1.0,1.0,1.0
HT_174->HT_194,1200,6,1.0,1.0,1.0,1.0,1.0
HT_174->HT_266,360,7,1.0,1.4285714285714286,2.0,1.880952380952381,1.125
HT_174->HT_266,480,5,2.0,2.0,2.0,1.880952380952381,2.0
HT_174->HT_266,600,6,2.0,1.6666666666666667,2.0,1.880952380952381,2.0
HT_174->HT_266,720,5,2.0,2.4,2.0,1.880952380952381,2.0
HT_174->HT_266,840,5,3.0,2.8,2.0,1.880952380952381,2.8333333333333335
HT_174->HT_266,960,5,2.0,2.4,2.0,1.880952380952381,2.0
HT_174->HT_266,1080,5,1.0,1.2,2.0,1.880952380952381,1.1666666666666667
HT_175->HT_106,360,13,2.0,2.0,2.0,2.217821782178218,2.0
HT_175->HT_106,480,14,2.0,2.0,2.0,2.217821782178218,2.0
HT_175->HT_106,600,14,2.0,2.357142857142857,2.0,2.217821782178218,2.0
HT_175->HT_106,720,13,2.0,2.3846153846153846,2.0,2.217821782178218,2.0
HT_175->HT_106,840,13,2.0,2.3846153846153846,2.0,2.217821782178218,2.0
HT_175->HT_106,960,11,2.0,2.3636363636363638,2.0,2.217821782178218,2.0
HT_175->HT_106,1080,14,2.0,2.2142857142857144,2.0,2.217821782178218,2.0
HT_175->HT_106,1200,7,2.0,2.0,2.0,2.217821782178218,2.0
HT_175->HT_244,480,3,1.0,1.0,1.0,1.0,1.0
HT_175->HT_244,720,3,1.0,1.0,1.0,1.0,1.0
HT_175->HT_244,1080,3,1.0,1.0,1.0,1.0,1.0
HT_176->HT_182,360,10,1.0,1.0,1.0,1.2,1.0
HT_176->HT_182,480,8,1.0,1.0,1.0,1.2,1.0
HT_176->HT_182,600,8,1.0,1.0,1.0,1.2,1.0
HT_176->HT_182,720,8,1.0,1.0,1.0,1.2,1.0
HT_176->HT_182,840,8,1.5,1.5,1.0,1.2,1.4444444444444444
HT_176->HT_182,960,6,2.0,1.6666666666666667,1.0,1.2,1.8571428571428572
HT_176->HT_182,1080,8,1.5,1.5,1.0,1.2,1.4444444444444444
HT_176->HT_216,360,5,1.0,1.0,1.0,1.0,1.0
HT_176->HT_216,480,4,1.0,1.0,1.0,1.0,1.0
HT_176->HT_216,600,4,1.0,1.0,1.0,1.0,1.0
HT_176->HT_216,720,4,1.0,1.0,1.0,1.0,1.0
HT_176->HT_216,840,4,1.0,1.0,1.0,1.0,1.0
HT_176->HT_216,960,3,1.0,1.0,1.0,1.0,1.0
HT_176->HT_216,1080,4,1.0,1.0,1.0,1.0,1.0
HT_177->HT_036,360,7,1.0,1.0,1.0,1.1016949152542372,1.0
HT_177->HT_036,480,4,1.0,1.0,1.0,1.1016949152542372,1.0
HT_177->HT_036,600,8,1.0,1.0,1.0,1.1016949152542372,1.0
HT_177->HT_036,720,9,1.0,1.0,1.0,1.1016949152542372,1.0
HT_177->HT_036,840,8,1.0,1.25,1.0,1.1016949152542372,1.0
HT_177->HT_036,960,9,1.0,1.2222222222222223,1.0,1.1016949152542372,1.0
HT_177->HT_036,1080,8,1.0,1.25,1.0,1.1016949152542372,1.0
HT_177->HT_036,1200,6,1.0,1.0,1.0,1.1016949152542372,1.0
HT_177->HT_217,360,10,3.0,3.0,3.0,3.2,3.0
HT_177->HT_217,480,8,3.0,3.0,3.0,3.2,3.0
HT_177->HT_217,600,8,3.0,3.0,3.0,3.2,3.0
HT_177->HT_217,720,8,3.0,3.0,3.0,3.2,3.0
HT_177->HT_217,840,8,3.5,3.5,3.0,3.2,3.4444444444444446
HT_177->HT_217,960,8,3.5,3.5,3.0,3.2,3.4444444444444446
HT_177->HT_217,1080,6,3.0,3.3333333333333335,3.0,3.2,3.0
HT_178->HT_072,480,3,2.0,2.0,2.0,2.0,2.0
HT_178->HT_072,600,3,2.0,2.0,2.0,2.0,2.0
HT_178->HT_072,720,3,2.0,2.0,2.0,2.0,2.0
HT_178->HT_072,840,3,2.0,2.0,2.0,2.0,2.0
HT_178->HT_072,960,3,2.0,2.0,2.0,2.0,2.0
HT_178->HT_072,1080,3,2.0,2.0,2.0,2.0,2.0
HT_178->HT_072,1200,3,2.0,2.0,2.0,2.0,2.0
HT_178->HT_188,360,3,4.0,4.0,4.0,4.0,4.0
HT_178->HT_188,480,3,4.0,4.0,4.0,4.0,4.0
HT_178->HT_188,600,3,4.0,4.0,4.0,4.0,4.0
HT_178->HT_188,720,3,4.0,4.0,4.0,4.0,4.0
HT_178->HT_188,840,3,4.0,4.0,4.0,4.0,4.0
HT_178->HT_188,960,3,4.0,4.0,4.0,4.0,4.0
HT_178->HT_188,1080,3,4.0,4.0,4.0,4.0,4.0
HT_179->HT_086,480,4,1.0,1.0,1.0,1.0,1.0
HT_179->HT_086,600,3,1.0,1.0,1.0,1.0,1.0
HT_179->HT_086,720,3,1.0,1.0,1.0,1.0,1.0
HT_179->HT_086,840,3,1.0,1.0,1.0,1.0,1.0
HT_179->HT_086,960,3,1.0,1.0,1.0,1.0,1.0
HT_179->HT_086,1080,3,1.0,1.0,1.0,1.0,1.0
HT_179->HT_149,360,4,1.0,1.0,1.0,1.3076923076923077,1.0
HT_179->HT_149,480,4,1.0,1.25,1.0,1.3076923076923077,1.0
HT_179->HT_149,600,3,1.0,1.3333333333333333,1.0,1.3076923076923077,1.0
HT_179->HT_149,720,3,1.0,1.3333333333333333,1.0,1.3076923076923077,1.0
HT_179->HT_149,840,3,1.0,1.3333333333333333,1.0,1.3076923076923077,1.0
HT_179->HT_149,960,3,1.0,1.3333333333333333,1.0,1.3076923076923077,1.0
HT_179->HT_149,1080,3,1.0,1.3333333333333333,1.0,1.3076923076923077,1.0
HT_180->HT_078,360,4,1.0,1.0,1.0,1.1333333333333333,1.0
HT_180->HT_078,480,4,1.0,1.0,1.0,1.1333333333333333,1.0
HT_180->HT_078,600,5,1.0,1.0,1.0,1.1333333333333333,1.0
HT_180->HT_078,720,4,1.0,1.0,1.0,1.1333333333333333,1.0
HT_180->HT_078,840,3,1.0,1.3333333333333333,1.0,1.1333333333333333,1.0
HT_180->HT_078,960,4,1.5,1.5,1.0,1.1333333333333333,1.4
HT_180->HT_078,1080,4,1.0,1.25,1.0,1.1333333333333333,1.0
HT_181->HT_199,360,6,1.0,1.0,1.0,1.0,1.0
HT_181->HT_199,480,8,1.0,1.0,1.0,1.0,1.0
HT_181->HT_199,600,8,1.0,1.0,1.0,1.0,1.0
HT_181->HT_199,720,8,1.0,1.0,1.0,1.0,1.0
HT_181->HT_199,840,8,1.0,1.0,1.0,1.0,1.0
HT_181->HT_199,960,8,1.0,1.0,1.0,1.0,1.0
HT_181->HT_199,1080,6,1.0,1.0,1.0,1.0,1.0
HT_182->HT_080,360,10,1.0,1.4,2.0,2.1333333333333333,1.0909090909090908
HT_182->HT_080,480,8,2.0,2.0,2.0,2.1333333333333333,2.0
HT_182->HT_080,600,8,2.0,2.0,2.0,2.1333333333333333,2.0
HT_182->HT_080,720,8,2.5,2.5,2.0,2.1333333333333333,2.4444444444444446
HT_182->HT_080,840,8,2.5,2.5,2.0,2.1333333333333333,2.4444444444444446
